gene,LTR,RC/Helitron,DNA/TcMar-Stowaway,DNA,LTR/ERVK,DNA/hAT,SINE,DNA/TcMar-Pogo,DNA/hAT-Tip100,LTR/Gypsy,DNA/hAT-Tag1,DNA/hAT-Ac,DNA/Harbinger,LTR/Copia,LINE/L1,DNA/En-Spm,DNA/MuDR,RC/Helitron,LTR/Copia,DNA/MuDR
Model_2_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_2_370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
